"","x"
"919","Educació inclusiva, equitativa i de qualitat, un dels grans ODS de l’#Agenda2030. Avui, Dia internacional de l’Educació, hi continuem fermament compromesos. #ODS4 https://t.co/Duev6APjr8"
"920","Vols conèixer els nostres candidats a les llistes del Parlament?
Entra a la videoconferència en la que hi som ara mateix:

https://t.co/E1AOUZToKu

A més, tenim la sort de que ens acompanyin els consellers @bernatsole i @TeresaJorda i la cap de llista @martavilaltat https://t.co/PsLoopt1pM"
"921","<U+2709><U+FE0F> Recorda que pots sol·licitar el vot per correu fins al 5 de febrer.

<U+27A1><U+FE0F> Telemàticament, amb un certificat digital a https://t.co/t8FqXlau11
<U+27A1><U+FE0F> Presencialment a qualsevol oficina de Correus, en el seu horari habitual

<U+2139><U+FE0F> Més detalls: https://t.co/3EEkZwozC7

#infoEleccions2021 https://t.co/SH4hYt86BR"
"922","<U+0001F5D3><U+FE0F> Avui és el Dia Internacional de l’Educació! <U+0001F467><U+0001F466><U+0001F4DA><U+0001F4F2>

<U+0001F4AA> Ara més que mai, continuem compromesos amb el 4t objectiu de l’#Agenda2030: Garantir una #educació inclusiva, equitativa i de qualitat

<U+0001F64C> Gràcies a tothom qui ho fa possible! #EscolesObertes

<U+0001F517> https://t.co/DYNeUOjYGY https://t.co/xwxgmhonWH"
"923","Lambán, baró del PSOE ple de supèrbia i rancúnia, se suma a VOX i somia que Illa és l'únic capaç d'aturar @Esquerra_ERC. Tenim 90 anys d'història de servei a la llibertat del nostre poble. Tingueu-ho clar: tornarem a vèncer! https://t.co/LNGnWdmUKy"
"924","<U+0001F5E3>#Tascaparlamentària
Obro [FIL] <U+0001F447> 
Aquests dies aniré penjant una mostra de la feina feta al @parlamentcat aquesta XII legislatura durant la qual, per fer-ho tot més èpic he estat mare de bessons! <U+0001F648>
<U+0001F3AC>1. Comissió de Seguretat a la indústria Petroquímica. https://t.co/oVyJHTACrG"
"925","“Vox aposta per Salvador Illa perquè ERC no presideixi la Generalitat de Catalunya""
I Illa, calla <U+0001F910> Acceptarà els vots de l’extrema dreta? <U+0001F609> https://t.co/RrTiTZcjXj"
"926","Aquesta setmana ha fet 3 anys de l’invasió de Turquía a Afrin. Avui segueixen l’ocupació i els crims. https://t.co/WHoXfnZLq5"
"927","Ras i curt! @Esquerra_ERC és el vot útil per garantir un govern independentista a la Generalitat de Catalunya.  Per evitar el que vol el Partit Socialista i el candidat Illa: tornar a la Catalunya del 2010. No podem permetre q el 155 governi Catalunya"
"928","Avui Turquía ha atacat la zona de #Shehba, a Síria, on hi (mal)viuen 100.000 desplaçats d’Afrin. Just ahir vam ser-hi <U+0001F447> https://t.co/vWGboBRHmI"
"929","La @JnnDiaz parlarà de #Donaipoder a #PratsdeLluçanès demà diumenge! A 2/4 d’1 del migdia a la Plaça de l’Església! També en directe per l’instagram d’@ERCPrats . Som-hi! 

(Foto: avui la Jenn a Riudellots de la Selva. <U+0001F4F8> @joelcodinaland ) https://t.co/8rGMYbd20a"
"930","Insisteixen en la repressió? Responem. Davant la inhabilitació del @bernatsole el substitueix la Consellera exiliada @MeritxellSerret com a 2a a la llista per Lleida, Pirineu i Aran i Solsonès, liderada per la @martavilaltat. A guanyar, pel país i la seva gent! [campanya 1O/2017] https://t.co/J6IWltBtyK"
"931","<U+0001F3A5> [VÍDEO] @martavilaltat a Lleida: ""Tenim la responsabilitat, i l'obligació també, d'omplir les urnes <U+0001F5F3><U+FE0F> de vots republicans, de vots independentistes <U+0001F397><U+FE0F> i de vots per superar aquells que volen guanyar-nos per la via dels tribunals, per la via de la repressió <U+274C>"" https://t.co/TKDkJkNv8p"
"932","<U+0001F6A8> Davant de la situació actual, 1 de cada 4 persones a Catalunya està en risc alt o molt alt <U+26A0><U+FE0F> de partir conseqüències greus per la COVID-19.

Si estàs dins d’aquest col·lectiu, segueix estrictament aquestes indicacions <U+0001F447> https://t.co/eDL37iOXGB"
"933","Content i orgullós de comptar amb la @MeritxellSerret pel projecte d’Esquerra a la circumscripció de #Lleida. Malgrat la repressió, mai podran trencar aquesta cadena republicana de dones i homes compromesos amb la llibertat, la justícia i el progrés. https://t.co/fkyoEDhI1a"
"934","Grans!! <U+270A><U+0001F3FC>
Som-hi! https://t.co/pZKeHkjTOg"
"935","Hem presentat la candidatura d'@Esquerra_ERC a Lleida, Pirineu, Aran i Solsonès. 
Estem al servei d la gent i del país. Amb força municipalista, lideratge feminista, oberta, arrelada, diversa, jove i plena d lluita contra la repressió i compromís republicà i independentista #14F https://t.co/Pk6MxbL2MG"
"936","Moltes gràcies @MeritxellSerret per substituir al company @bernatsole.
La repressió no ens atura i no ens aturarà! Seguim ferms i més convençuts que mai en defensar el nostre projecte per assolir la #RepublicaCatalana
A guanyar! <U+270A><U+0001F3FB><U+270A><U+0001F3FB> https://t.co/MVMj2gdDU8"
"937","<U+0001F3A5> [ENTREVISTA] @rogertorrent a @europapress: ""Sánchez debería decir alguna cosa sobre el hecho de que se estén intentando imponer unas elecciones el 14 de Febrero contra todos los criterios sanitarios""

<U+0001F4F2> Llegeix-la! <U+0001F447>
https://t.co/W7tPWed8mU https://t.co/Ih5u5SxXIQ"
"938","Respostes des de la https://t.co/7mP6n06iV7 25 de @Puigdelesbasses. Gràcies @LaRepCat per donar-me veu en temps de repressió/ presó, i confinament general per mesures preventives contra la Covid.
https://t.co/fdwkrNRq9q"
"939","Orgull i privilegi que @MerixellSerret m’agafi el relleu per a les properes eleccions al Parlament. La repressió només es venç amb més democràcia. Omplim les urnes de vots republicans! https://t.co/5Xs576Chp2"
"940","<U+0001F4F0> [ENTREVISTA] @dolorsbassac a @LaRepCat: ""Tinc clar que aquestes eleccions <U+0001F5F3><U+FE0F> aniran de #RepúblicaCatalana o d’immobilisme, de llibertat o de repressió""

<U+0001F4F2> Llegeix-la sencera aquí! <U+0001F447>
https://t.co/xA3fDFCFgF"
"941","Hem arribat fins aquí i ara seguirem endavant. Gràcies a totes i a tots, avancem cap a un nou demà <U+0001F4AA>.

#JoEmVacuno #Avancem https://t.co/S6aA9sTMu7"
"942","No hay debate. https://t.co/dUypmDIlPP"
"943","Avui m’he reunit amb l’alcaldessa @Dolors_Castella i amb membres de la Fundació Asil Hospital de La Garriga per conèixer l’evolució de les obres d’ampliació del centre. Des de @aferssocialscat hi hem donat suport amb una subvenció de més de 300.000€ procedents de l’IRPF 2020. https://t.co/ybQoaFaAsJ"
"944","És mesquí i menyspreable que hi hagi persones que abusin de la seva posició per vacunar-se primer. Irresponsables ells i irresponsables els que callen, com el ministre-candidat. Una vergonya més d’aquest exèrcit i de l’Estat espanyol. https://t.co/020LSQYlVc"
"945","<U+0001F3A5> [VÍDEO] #vicepresident @perearagones al PSC i Salvador Illa: ""Es posarà al servei de Vox per tal d'impedir <U+274C> que sigui el republicanisme qui encapçali les institucions de la Generalitat de Catalunya?"" <U+0001F447> https://t.co/zbJnN7zGSH"
"946","Gràcies @MeritxellSerret ! La repressió no ens atura. Ho intenten per deixar fora la llista el company i Conseller @bernatsole però tenim tot el projecte pel país per guanyar a les urnes! No ens aturaran! 
#RepúblicaCatalana https://t.co/z5kgJiqsj4"
"947",".@dolorsbassac: “Els anys que ens han pres no es poden reparar”

<U+0001F5E3><U+FE0F>“Crec que l’obligació que tenim tant @Esquerra_ERC  com JuntsxCat és entendre’ns i, sobretot, no confondre l’adversari”

<U+0001F4F2> @LaRepCat <U+0001F447>
https://t.co/3xSVal5Lqz"
"948","La repressió no ens atura! Moltes gràcies @MeritxellSerret per agafar el relleu de @BernatSole, ningú ho podria fer millor que tu! Una abraçada immensa! https://t.co/pm3cSgqcqS"
"949","L’honor és meu @bernatsole !
Seguim treballant plegats per a fer evident que la repressió no serveix de res i no ens atura.
Endavant i força company! https://t.co/Pzh8F3VQNT"
"950","<U+2757>Participa del moviment republicà! <U+0001F4F2> Fes-te ERCtivista i sigues un autèntic activista en xarxa d'@Esquerra_ERC! 

<U+0001F535> Uneix-te al canal de Telegram i participa-hi <U+0001F449> https://t.co/Rp3uGyQB2E"
"951","La repressió no ens atura i en les properes eleccions tornarem a guanyar a les urnes amb @martavilaltat i @perearagones 
Amb valors republicans, de bé comú, al servei de la gent!

#14F 
@Esquerra_ERC @ERCfedLleida https://t.co/ntwvXGsWpN"
"952","Legislar l'avortament des de criteris econòmics o de saturació hospitalària és una barbaritat. Prou lliçons de senyors que des d'una talaia ens diuen quins són els nostres drets i com exercir-los.

<U+27A1><U+FE0F> Informació, dret a decidir i acompanyament mèdic. https://t.co/Wphs83cHEd"
"953","El gobierno español se niega a prohibir las armas nucleares https://t.co/HhfmkviDo4 via @eldiarioes"
"954","<U+0001F3A5> [VÍDEO] @gabrielrufian a @laSextaColumna: ""Todo el mundo puede llegar a entender que si hablamos de dos lenguas, una hablada por 500 millones de personas <U+0001F46B> en todo el planeta y otra por 10, lo lógico es proteger a la segunda"" <U+0001F447> https://t.co/2qtssHGFIG"
"955","Matí d’assemblea nacional del @JoventRepublica per encarar les eleccions. No ens quedarem aturats mentre esperem decisions judicials, les urnes mai ens fan por, anem a guanyar les eleccions! https://t.co/pCL0ovb3Rq"
"956","Ahir celebràvem que entrava en vigor el Tractat de Prohibició de les Armes Nuclears, que el govern espanyol no ha volgut ratificar.

He escrit aquest article a @eldiarioes <U+2B07><U+FE0F>

https://t.co/FquL8KxnOF"
"957",".@bernatsole: “És un honor q sigui @MeritxellSerret qui m’agafi el relleu. 

El municipalisme va fer que l’1o fos un acte de democràcia. I molts son a presó, exili, o amb causes obertes.  

Amb la meva sentència només hi perd la democràcia. Omplim les urnes de vots republicans! https://t.co/o8V0Cq2gWH"
"958","<U+0001F3A5> [VÍDEO] @MeritxellSerret: ""La repressió no <U+274C> ens atura. Seguirem sent republicans i defensant el nostre projecte d'independència <U+0001F397><U+FE0F> i de #RepúblicaCatalana"" <U+0001F447> https://t.co/Ub7XY2L0dW"
"959","”A la inhabilitació d’en @bernatsole hi responem amb més 1-O : la @MeritxellSerret. La repressió no ens atura! <U+0001F397>

Som un equip de gent compromesa amb la llibertat, la prosperitat i la reconstrucció social en clau republicana.  Independència i justicia social”, diu @perearagones"
"960","“A més repressió, més democràcia! Gràcies @MeritxellSerret per fer un pas endavan en aquesta candidatura. 

Gràcies als que sempre hi sou, també en moments de màxima complexitat. Cap operació, per molt d’Estat que sigui, que ens aturi. Responem amb vots!”, diu @martavilaltat https://t.co/0Y3qfhOFgy"
"961","Bon dia!! Avui presentem la llista d’<U+2066>@Esquerra_ERC<U+2069> a Ponent, Alt Pirineu i Aran i el Solsonès a les eleccions! 

Estem preparats! <U+0001F397><U+270A><U+0001F4E9> https://t.co/PFbrUzeokC"
"962","El ministre/candidat minimitzant el que implica l'avortament.
<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>
Salvador Illa defiende el método farmacológico por su ""utilidad y facilidad de uso"" https://t.co/ETye4yKyfJ"
"963","IMPRESCINDIBLE https://t.co/Qnux3XzmId"
"964","Un altre senyor dient-nos què hem de fer amb els nostres cossos. Ara el ministre-candidat vol que els avortaments farmacològics es prioritzin, vulguis o no. La política de tutela del PSC no té aturador. Contra l’autodeterminació, contra la lliure elecció.
https://t.co/eUfxlqzhnB"
"965","Exposavem al PSC aquesta setmana al #Parlament  la diferència entre abocar-se en la gestió de la pandèmica en el seu moment més àlgid o un MINISTRE DE SALUT que en el moment més crític dimiteix per presentar-se com a candidat al #14F.
Prioritats <U+27A1><U+FE0F><U+27A1><U+FE0F> la d' @Esquerra_ERC  LA VIDA. https://t.co/dO0xDNNHbx"
"966","<U+0001F4E3><U+0001F50A><U+0001F4E2> En les situacions més complicades sempre hem trobat entre totes com ajudar, som una ciutadania implicada i ens cal que tothom sumi el gra de sorra que pugui.
#eviteucontactes https://t.co/aA5uRzsbAr"
"967","<U+0001F5F3><U+FE0F><U+2709><U+FE0F> Les eleccions del #14F se celebraran enmig de la pandèmia de la #COVID19 i, per això, recomanem sol·licitar el vot per correu.

<U+0001F449> Telemàticament
<U+0001F449> A qualsevol oficina de @Correos, en l'horari habitual

<U+203C><U+FE0F> Fins al 5 de febrer

<U+2139><U+FE0F> https://t.co/3EEkZwGatF

#infoEleccions2021 https://t.co/QhEKzyLfCt"
"968","Avui hem fet un debat sobre habitatge. Gràcies als qui ho heu seguit. I a la @la_txell, Carme Trilla d @habitat_3 i en Jordi Bosch. https://t.co/rzNEDiELxz"
"969","<U+0001F4E2> Vols ajudar a fer créixer la família d'@Esquerra_ERC? Fes-te ERCtivista i converteix-te en un autèntic activista digital <U+0001F4F2>!

<U+0001F535> Uneix-te al canal de Telegram i participa-hi <U+0001F449> https://t.co/Rp3uGyz0b6"
"970","Esquerra defensarà els petits productors agricultors i ramaders a la nova llei estatal de cadena alimentària https://t.co/BbOGeNrO6p"
"971","Moltes gràcies per l'acollida presencial i virtual a Terrassa.
És un plaer compartir la mirada llarga d'#UBUNTU, de @raulromeva, arreu. 
Amb @DianaRibaGiner i @montse_font.
@ERCterrassa #Terrassa https://t.co/nahC8pKr3P"
"972","Seguint virtualment la presentació del llibre “15M Facha” de @gabrielrufian amb @martavilaltat i @MiquelPueyo

Podeu seguir-ho a: https://t.co/B8j7u6pPPw

#15MFacha #Lleida https://t.co/jGHBBBjjxB"
"973","""Catalunya no es deixarà enlluernar pel ministre de Sanitat més mal valorat de la Unió Europea. Catalunya està empoderada i té capacitat crítica""

Imprescindible escoltar @martarovira al @maticatradio<U+0001F447>

https://t.co/O18of2MDLn"
"974","Una infraestructura clau per les nostres comarques.
<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>
https://t.co/SgOvbTMcgy
@Esquerra_ERC @albaverges"
"975","TSJC decidit a imposar #14F (amagat en Estat d’Alarma).
N’hi hauria prou amb sentit comú i respecte a la ciutadania i la democràcia.

El que PSOE-PSC ha abandonat en l'obsessió per “recuperar” Catalunya, substituint C’s com a líder de l’unionisme (ara també amb el suport de VOX). https://t.co/dIoXshVaS4"
"976","Gràcies pel teu compromís, @MeritxellSerret! 

La repressió no ens atura! Si no volen 1-O, tindran més 1-O<U+270A> https://t.co/pEvjdeDe35"
"977","Treballem amb mesures estructurals per ajudar el sector de l'oli i l'olivera. Tradició, esforç i futur.

Hem comprovat els danys del #Filomena a Les Garrigues, la comarca més afectada. <U+0001F449>https://t.co/FzmcW5QeYF https://t.co/Te2TMj234J"
"978","Interès públic molt intens? <U+0001F914><U+0001F914> sembla que aquests jutges no siguin d'eixe món, ara mateix la principal preocupació de la ciutadania és la pandèmia i les seves conseqüències de diversa índole. https://t.co/OL8eX8nOJv"
"979","Gràcies @MeritxellSerret! https://t.co/lJ9a2N0BVk"
"980","Ministre-candidat @salvadorilla com és que amb la vacuna prioritza els militars davant dels professionals sanitaris? Es indignant https://t.co/W1UrU0xELJ"
"981","Que Illa es el candidato del 155 ni cotiza en Bolsa. https://t.co/BVulPnjEuR"
"982","Endavant @MeritxellSerret, tot un orgull poder tenir-te a la llista <U+270A><U+0001F3FB> https://t.co/m3pYw0Ty21"
"983","“L’efecte Illa no existeix, és propaganda polítíca. Catalunya no es deixarà enlluernar per un ministre, el de Sanitat, el més mal valorat de la Unió Europea. Catalunya està empoderada i té capacitat crítica”

Entrevista a @martarovira a @CatalunyaRadio <U+2B07><U+FE0F> https://t.co/0kwubaRgCH"
"984","@MeritxellSerret @Esquerra_ERC @bernatsole @martavilaltat Endavant, Txell! Un honor comptar amb tu!"
"985","Clara i contundent @martarovira a @maticatradio 
#llibertatpresespolitiques #llibertat #14F https://t.co/xXWmrmkq1y"
"986","<U+0001F4FB>[ENTREVISTA] @martarovira al @maticatradio: ""A Catalunya s’estan forçant unes eleccions novament, estem davant d’una <U+274C>maniobra de l’Estat, com al desembre de 2017""

Recupera l'entrevista aquí <U+0001F447> https://t.co/PSo7L0oC2g"
