"","x"
"322","Por cada Cruz que derribéis, los españoles levantaremos cien.

 #LaCruzPrevalece https://t.co/Mt2WAihIua"
"323","<U+0001F4FA> Este miércoles a las 8:55, @Macarena_Olona es entrevistada en @LaHoraTVE.

<U+0001F4E1> Síguelo aquí en directo: https://t.co/5wnYHdgESY

¡No te lo pierdas! https://t.co/7iN4yAVYej"
"324","<U+0001F534> Debate sobre la libertad de expresión ante la amenaza de las corporaciones tecnológicas.

Hoy, a las 19:00.

Con @hermanntertsch, @GirautaOficial, @Gundisalvus @atimermans.

Puedes seguirlo EN DIRECTO en este enlace: https://t.co/PfTdWQbS5O https://t.co/9Hw3HcErYG"
"325","Derriban una cruz porque es un símbolo que refleja una civilización que quieren destruir. 

<U+271D><U+FE0F> #LaCruzPrevalece porque no tienen tanto poder como para acabar con la fe de millones de españoles.

Como dice @Santi_ABASCAL: “Volveremos a construir todo lo que destruyan” <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/WE05ONhdjq"
"326","<U+0001F4FB> Entrevista a @ivanedlm en @24horas_rne de Radio Nacional:

""El confinamiento es el fracaso de una clase política que tiende a responsabilizar al ciudadano de lo que pasa"".

<U+2B07> Hilo con sus intervenciones <U+2B07> https://t.co/wEZtVi7IUj"
"327","Este es el hilo denunciando la manipulación de entonces. Solo ha cambiado una cosa. Entonces era un participante que se resistía a ser clasificado e insultado. Hoy somos millones. Y ellos quieren seguir haciendo esto en el cortijo @rtve . Hemos venido, precisamente, para esto. https://t.co/lFKQvAAcXk"
"328","<U+0001F4E2> “Las sociedades abiertas de fronteras abiertas son un fracaso intencionado”. 

Mano de obra barata y seguridad para las élites pero los trabajadores españoles sufren inseguridad en barrios y paro. 

En medio de la #InvasiónInmigratoria el PE monta un debate lacrimógeno ¡Basta! https://t.co/5G7pT6XTPv"
"329","Los comunistas de Aguilar de la Frontera derriban la Cruz por su “simbología franquista”. Esto no va de ideologías. Esto va de odio y de RESISTENCIA. Que esa Cruz descanse sobre mi espalda. Y sobre la de todos aquellos que defendáis que #LaCruzPrevalece. https://t.co/2vrf8UXoJV"
"330","Asalto a la valla de Melilla. Más de 100 inmigrantes ilegales. Pero tú no puedes reunirte con tus seres queridos. Pero a ti te prohíben trabajar. Tú, que cumples con todas tus obligaciones. En tu País. Todo mi cariño al agente de la @guardiacivil herido. https://t.co/GbQhAOur61"
"331","Estos señalamientos basados en mentiras terminan en las agresiones a nuestros simpatizantes y afiliados.

Cierta prensa subvencionada es tan peligrosa como los violentos separatistas. 

Unos apuntan y otros ejecutan.

#RecuperemosCataluña. https://t.co/yaRkoE08hJ"
"332","Derriban una cruz porque es un símbolo que refleja una civilización que quieren destruir. 

<U+271D><U+FE0F> #LaCruzPrevalece porque no tienen tanto poder como para acabar con la fe de millones de españoles.

Como dice @Santi_ABASCAL: “Volveremos a construir todo lo que destruyan” <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/WE05ONhdjq"
"333","<U+271D><U+FE0F> ¡NO al derribo de la Cruz de las Descalzas en Aguilar de La Frontera!

Los talibanes de la memoria pretenden acabar con la cultura religiosa e histórica de esta localidad.

Desde VOX llevaremos a cabo las acciones necesarias para impedir su retirada.

https://t.co/BKklXO8PJi"
"334","Hoy entra en vigor la #Lomloe. Nada que celebrar. 
Oposición frontal desde @vox_es a esta ley que no respeta la libertad de enseñanza ni el derecho de los padres para educar a sus hijos según sus convicciones y principios. 
No descansaremos hasta garantizar esto en toda España <U+0001F1EA><U+0001F1F8>"
"335","La invasión migratoria se acelera:

<U+26A0><U+FE0F> Unos 100 ilegales han logrado saltar la valla de Melilla esta mañana.

<U+26A0><U+FE0F> Canarias empieza 2021 pulverizando los récords de llegadas por mar respecto al año anterior.

<U+26A0><U+FE0F> Violencia, robos e inseguridad desatada en varios municipios canarios. https://t.co/BpXBfis5wD"
"336","La neutralidad de las instituciones es indiscutible y no aceptaremos que se utilicen de forma partidista. 
El ayuntamiento ha de velar por el bienestar en el municipio, no por los delincuentes. 
Recuperemos las instituciones.  

#RecuperemosCataluña https://t.co/jLPdDBBNH8"
"337","<U+0001F4E2> @rchamode reivindica el principio de preferencia comunitaria y exige reciprocidad en el control sanitario en frontera:

""La sobreoferta de productos de países terceros sin reciprocidad de control ni ningún freno comercial es nuestra ruina"".

<U+0001F69C> #VOXConElCampo

<U+2B07> HILO <U+2B07> https://t.co/kfIN7BZWzx"
"338","Los talibanes de Izquierda Unida han consumado el derribo de la Cruz de las Descalzas en Aguilar de la Frontera. 

La izquierda está decidida a perseguir la cultura religiosa de millones de españoles. Son odiadores profesionales ¡No lo vamos a permitir!

https://t.co/zbMe4zooIK"
"339","Pues estaría bien no haber votado hace 5 minutos, en Junta de portavoces, en contra de presentar recurso de inconstitucionalidad a la Ley Celaá en la Asamblea de Madrid. Las competencias de educación las tiene las comunidades y el reglamento contempla la presentación de recurso. https://t.co/JPyrNedcQn"
"340","<U+0001F4FB> Entrevista a @ivanedlm en @24horas_rne de Radio Nacional:

""El confinamiento es la ruina y es el fracaso de los políticos que no han sido capaces de preveer ni proveer"".

<U+2B07> Hilo con sus intervenciones <U+2B07> https://t.co/LkukE29ORJ"
"341","La invasión migratoria se acelera:

<U+26A0><U+FE0F> Unos 100 ilegales han logrado saltar la valla de Melilla esta mañana.

<U+26A0><U+FE0F> Canarias empieza 2021 pulverizando los récords de llegadas por mar respecto al año anterior.

<U+26A0><U+FE0F> Violencia, robos e inseguridad desatada en varios municipios canarios. https://t.co/BpXBfis5wD"
"342","<U+26A0><U+FE0F> La pregunta es sencilla: 

¿De qué van a vivir los trabajadores y los pequeños empresarios autónomos dueños de negocios que el gobierno nacional y los regionales obligan coactivamente a cerrar? 

¿De qué van a vivir sus familias? 

Estamos en manos de sociópatas. https://t.co/JeGVHYUECp"
"343","<U+0001F6A8><U+0001F6A8> Los comunistas de Aguilar de la Frontera hoy se han convertido en los talibanes del siglo XXI en Andalucía. La alcaldesa de IU, Carmen Flores Jimenez, ha tenido sus 15 minutos de fama. El pueblo la recordará y el juez la multará. El vídeo es de una tristeza suprema. https://t.co/0JBz0HP81q"
"344","<U+0001F449><U+0001F3FB>Sánchez dará 0 € a la hostelería.  https://t.co/rB98tV0ZGw"
"345","Abascal: ‘Cualquier trabajo es esencial porque cualquier trabajo lleva el pan a una familia’ https://t.co/PfeGNu2JQd"
"346","Culpables las mafias que los traen, las oenegés que colaboran con ellas, y el gobierno que las promueve y que ha renunciado a defender nuestras fronteras convirtiendo nuestros barrios y calles en un infierno para muchos españoles. 
https://t.co/sIoNu0DVKk https://t.co/vCXNPIHp4w"
"347","<U+271D><U+FE0F> ¡NO al derribo de la Cruz de las Descalzas en Aguilar de La Frontera!

Los talibanes de la memoria pretenden acabar con la cultura religiosa e histórica de esta localidad.

Desde VOX llevaremos a cabo las acciones necesarias para impedir su retirada.

https://t.co/BKklXO8PJi"
"348","<U+27A1><U+FE0F>La @FDisenso organiza un debate sobre el futuro de la libertad de expresión ante la amenaza de las grandes tecnológicas. Será este martes, a las 19:00h. Participarán  @hermanntertsch, @GirautaOficial, @atimermans y @Gundisalvus, y moderará @edu_amagi. https://t.co/5BSXNBJ3i2"
"349","NO pagan la factura de la luz, se la pagamos NOSOTROS
#eltorotv #gobierno #facturaluz https://t.co/GZpbsko5vY"
"350","<U+0001F5A5> Este martes a las 19:00, debate organizado por @FDisenso sobre el futuro de la libertad ante la amenaza de las grandes tecnológicas.

<U+0001F5E3> Con la participación de @hermanntertsch, @GirautaOficial, @atimermans y @Gundisalvus.

<U+27A1><U+FE0F> Suscríbete al canal: https://t.co/B7K6zdl2wU https://t.co/euExXCNoWU"
"351","05/05/20: ""Ustedes, igual que ZP, acabarán reduciendo sueldos públicos, congelando las pensiones, y subiendo los impuestos.""

18/01/21: Tras subir los impuestos, el Gobierno prepara una bajada del 6% de las pensiones. 

No podía saberse... https://t.co/SxsT1iEG1E"
"352","Implantan la religión islámica en los colegios de Cataluña.

Pero no dejan escoger el español como lengua vehicular.

Seamos claros, separatismo es hispanofobia y sumisión al islam. https://t.co/kSSF2zrQGv https://t.co/sxojAPTjeg"
"353","Persiguen el castellano e implantan la religión islámica. El objetivo es claro: desterrar España de Cataluña. Las consecuencias ya las conocemos: Francia es un ejemplo. El sectarismo ideológico y el buenismo progre conduce a ello. Actuemos.

#RecuperemosCataluña https://t.co/ypzn0Q7iVs"
"354","<U+0001F914> ¿Qué ha fallado, cómo se pudo haber prevenido, por qué ha sido tan deficiente la gestión desde las administraciones...?

<U+0001F4FA> @sanchezdelreal habla en @eltorotv sobre los estragos provocados por la borrasca Filomena <U+0001F447> https://t.co/DMHYu3C23i"
"355","<U+203C><U+FE0F> #URGENTE | VOX presenta enmienda a la totalidad al plan de PSOE y Podemos contra el CGPJ.

Sólo VOX quiere garantizar la independencia de la Justicia e impedir el asalto del Gobierno sobre el Poder Judicial.

<U+2705> #SíALaJusticiaIndependiente 

https://t.co/JNkWiCSd1e"
"356","Si alguien dudaba de la miseria moral, política y ética de Pablo Iglesias, en su última entrevista en La Sexta defendiendo al golpista y prófugo de Puigdemont lo deja bien claro. https://t.co/sGXI1pjRcr"
"357","<U+0001F6AB> ¡No más confinamientos ni restricciones ilegales! Los españoles han demostrado sobradamente su entereza y disciplina ante esta crisis.

Los gobiernos están obligados a resolver la emergencia sanitaria sin echar sobre los españoles ni la responsabilidad ni la culpa. https://t.co/iOorADsjUv"
"358","<U+0001F512> @Jorgebuxade critica que la única solución que se ofrece por parte de los poderes públicos es el confinamiento y el cierre de negocios:

<U+27A1> ""¿Sólo es esencial el trabajo de los políticos o de aquellos que decidan? Para VOX todo trabajo conforme a la ley es esencial"". https://t.co/e6F86wOh3c"
"359","<U+0001F7E2>¿Aún no te has unido al canal de #Telegram de #VOX Valladolid?
¡Te explicamos como hacerlo! 

Descarga la aplicación gratuita de @telegram y haz click en el link:

<U+0001F4F1> https://t.co/kclvQqCfzd

Si ya la tienes instalada puedes usar su buscador escribiendo VOXValladolid.
 ¡Súmate! https://t.co/1PGfZZCcDY"
"360","<U+2716><U+FE0F> Miles de familias que viven de la hostelería no deben pagar las consecuencias de la nefasta gestión política.

<U+0001F449><U+0001F3FB> SI CIERRAN SUS NEGOCIOS QUE LES PAGUEN. https://t.co/uMrQRW0f51"
"361","Implantan la religión islámica en los colegios de Cataluña.

Pero no dejan escoger el español como lengua vehicular.

Seamos claros, separatismo es hispanofobia y sumisión al islam. https://t.co/kSSF2zrQGv https://t.co/sxojAPTjeg"
"362","<U+2705> 5 millones de parados
<U+2705> Miles de empresas quebradas
<U+2705> Suben casi todos los impuestos, la luz y el gas
<U+2705> Aumentan las colas del hambre 
<U+2705> Bajarán las pensiones un 6%

Pero Iglesias reaparece para comparar a Puigdemont con un “exiliado” de la guerra...

#VoxExtremaNecesidad"
"363","Tú con tu negocio cerrado por orden del gobierno. 
Tú en paro porque las órdenes del gobierno llevaron a la ruina a tu empresa. 
Tú a la espera de que te bajen la pensión un 6 %

Él defendiendo a Puigdemont, el golpista que vivió y vive a cuerpo de rey, y que huyó como un cobarde https://t.co/2Fdx6SL1gB"
"364","Si una tecnológica no te cobra por su servicio o producto, quiere decir que el producto eres tú. Empecemos a defender la soberanía de datos. https://t.co/5nrOhzP1of"
"365","<U+0001F50A> A las 12:00, comenzará la rueda de prensa de @Jorgebuxade para analizar la actualidad política.

Puedes seguirla en DIRECTO en este enlace: 

https://t.co/xUkFoECSe4"
"366","Ante la amenaza a la libertad
Santiago Abascal planta cara a la ofensiva totalitaria de los gigantes digitales en las redes.
https://t.co/dtVcz26MH4 vía @gaceta_es"
"367","“Han eliminado un vídeo en el que Donald Trump condenaba la violencia y hacía un llamamiento a la paz y a la convivencia. Este hecho supone (...) un ataque inaudito a los derechos fundamentales""

Por @Santi_ABASCAL https://t.co/ZMOQ8dU2qY"
"368","<U+0001F4F0> Artículo de @Santi_ABASCAL en @gaceta_es sobre la amenaza a la libertad en las redes sociales:

“No podemos permitir que las grandes corporaciones se crean que están por encima de nuestra soberanía o de nuestra legislación”.

<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>

https://t.co/dE9qsUxVls"
"369","Vetan el castellano en las aulas mientras implantan la religión islámica. 

No es casual, se trata de una agenda diseñada para desterrar España de Cataluña. 

Las consecuencias las hemos visto en Francia y las estamos viendo ya aquí, en todos los barrios.

#RecuperemosCataluña https://t.co/VtVnNN6vRy"
"370","O sea que para ayudar a sus amigos, para repartirse millones en agendas ideológicas y subvenciones absurdas, necesitan quitárselo a los pensionistas.
 
Gobierno de ruina y muerte https://t.co/uTv6BpJn0Z"
"371","La Justicia lleva un mes para admitir a trámite la demanda interpuesta por @vox_es. Prevaricación, tráfico de influencias, fraude, exacciones ilegales en la contratación pública y malversación son los presuntos delitos y aquí seguimos esperando...
https://t.co/n92F3CI28q"
"372","LLORÓN https://t.co/qP9mlQa1f7 https://t.co/jUzVX6XJqO"
"373","<U+0001F4F0> Entrevista a @Santi_ABASCAL en @elmundoes

“Otro confinamiento nos llevaría a la ruina y el PP sería cómplice al apoyarlo”.

https://t.co/QbUfJreZOm

<U+2B07> Hilo con las respuestas más destacadas <U+2B07>"
"374","<U+2620> Sobre la alianza del Gobierno con los herederos de ETA:

""A cualquier persona de bien, de cualquier signo político, le debe repugnar que el presidente del Gobierno de España esté aliado con los que han asesinado a españoles, por el hecho de serlo, durante medio siglo""."
"375","<U+0001F4F1> Sobre la libertad en las RRSS:

""Si las grandes tecnológicas deciden quién puede opinar y quién no, ¿de qué sirven las constituciones, los derechos, las soberanías? Todo quedará sometido al criterio de unos pocos. Se trata de libertad y democracia frente a censura y tiranía""."
"376","<U+0001F451> Sobre el Rey:

""El Rey está viviendo momentos extraordinariamente difíciles por la irresponsabilidad del Gobierno y tiene todo el respaldo de VOX, como lo tiene la Corona, y eso va a seguir siendo así porque la Corona encarna la unidad y la permanencia de España""."
"377","<U+0001F535> Sobre la estrategia del PP de alejarse de VOX:

""Nuestra responsabilidad es ofrecer una alternativa a todos los españoles que creen que no hay punto intermedio ni equidistancia posible entre la alternativa que plantea VOX y el Gobierno del frente populista y separatista""."
"378","<U+0001F535> Sobre Pablo Casado:

""El día que el señor Casado quiera hablar conmigo de política, estaré encantado de hablar con él, pero no creo que tenga mucho interés porque ya ha apostado claramente por un giro político que le lleva, en todo caso, a un pacto con el PSOE y no con VOX""."
"379","<U+2B55> Sobre la moción de censura:

Volvería a repetirla las veces que fuera necesario. Nunca un Gobierno mereció tanto una moción de censura como éste. Y si quien tiene la responsabilidad fundamental como primer partido de la oposición, no la ejerce, VOX lo hace""."
"380","<U+274C> Sobre las conversaciones con separatistas:

""No tenemos nada que hablar con quienes quieren romper la unidad de nuestra patria. VOX ha llegado para defender la herencia de la unidad. Por lo tanto, no vamos a ser cómplices de ningún tipo de compadreo con el separatismo""."
