"","x"
"915","Amb #JoeBidenInauguration els EUA posen fi a una etapa que ha polaritzat i desprestigiat el país a ulls del món. L’equip de @JoeBiden i @KamalaHarris haurà de cohesionar internament la societat i refer ponts a nivell internacional. Prioritats: emergència sanitària i climàtica! https://t.co/so4aVohR0F"
"916","Al president @JoeBiden li desitjo el millor, perquè també serà bo per a Europa. Que la seva presidència restauri tot allò que els demòfobs han trencat. Que la voluntat de la gent expressada a les urnes i el respecte pels drets humans inspirin sempre les seves decisions. https://t.co/sQL82HYjjZ"
"917","<U+0001F534> Please, Prime Minister @antoniocostapm, fight so that the pandemic does not make human rights and fundamental rights invisible. Can we beat the virus without freedom? #Covid19 maybe; but the cryptofascism virus, no https://t.co/CuciwTRsOa 

#JuntsxEU <U+0001F1EA><U+0001F1FA> https://t.co/eEsKxZJ5Bj https://t.co/2lRPTaxdxI"
"918","<U+0001F3A5> conseller @miquel_samper: ""Vull fer un doble agraïment; a la societat catalana pel grau de compliment de les mesures, i a totes les persones que representen els cossos de Seguretat i Emergències, que treballen amb voluntat de servei, professionalitat i responsabilitat"" https://t.co/gYN0Qmgzhj"
"919","<U+0001F3A5> Conseller @miquel_samper sobre les mesures per contenir la #COVID19: ""Estem en un moment complicat, hi ha compliment de la ciutadania però també cansament. Cal continuar amb les mesures estructurals: distància, mans, mascareta, la ventilació i reducció de l'activitat social"" https://t.co/dSx2EJ2LgA"
"920","Avui, al centre humanitari de @CreuRojaCAT a Sant Martí de Tous. 
És un gran magatzem logístic des d’on l’entitat distribueix els productes de primera necessitat per a emergències -des de llet a màquines potabilitzadora d’aigua- a tot Catalunya i a la resta del món. https://t.co/fBHVvLWYHC"
"921","No hi ha res pitjor per algú que ha tingut responsabilitats polítiques que trencar el vincle emocional amb la seva gent. 

Va passar amb el teu NO el dia que vas posar la diana sobre els teus companys d’hemicicle. https://t.co/D5SYzsPNFx https://t.co/zPZ2TckTSd"
"922","Avui amb @pernandobarrena, @F_Alfonsi, @IzaskunBilbaoB, @MacManusChris, @jordisolef i @DianaRibaGiner hem presentat el Manifest del “Self-determination Caucus” q eurodiputats de diversos GP de l’@Europarl_CAT estem impulsant amb motiu de la ‘Conferència sobre el futur de la UE’. https://t.co/60RV6OwnKZ"
"923","<U+0001F3A5> @albertbatet: ""Això no va d'un decret o una decisió del TSJC. No és un cas aïllat, és un comú denominador que s'ha esdevingut durant tota la legislatura. És un problema de sobirania, democràcia, de no respectar les institucions i no entendre que a Catalunya manen els catalans"" https://t.co/gQW1ivYrYh"
"924","<U+0001F399><U+FE0F> @elsa_artadi: ""Tenim el precedent d'Euskadi i Galícia, i quina és la diferència? Que l'Estat espanyol ha estat interferint des de fa tres anys en la política catalana. Estem immersos en un absolut caos electoral""

<U+0001F4CC> Escolta l'entrevista a @AquiCuni: https://t.co/9fijp0ldYw https://t.co/pMwtXMfEEw"
"925","<U+26C8> 1 any del #Gloria. Un temporal de pluja, neu, vent i mar que no es veia des de 1932.

Hi vam perdre molt, però des del 1r dia hem treballat per reparar els danys a les lleres dels rius, a carreteres, ports i infraestructures de l‘aigua. 100 M€ invertits des de @territoricat. https://t.co/KJ4kLKOzWe"
"926","Again, and again, and again, and again, and again... Però són durs d’orella i de respecte als drets humans. https://t.co/buv9NonQjz"
"927","Without a budgetary commitment from the members of the EU, in this case Spain, the projects (the Mediterranean corridor) will remain, more time than expected, that: projects https://t.co/zSO4ygPsmo 

#JuntsxEU <U+0001F1EA><U+0001F1FA> https://t.co/btSSTslMPX"
"928","La decisió d’ajornar les eleccions es basa estrictament en criteris sanitaris i epidemiològics, perquè pel @govern és essencial garantir els drets i prioritzar la salut dels ciutadans. No podem permetre que l’última paraula a l’hora de governar Catalunya depengui dels jutges. https://t.co/9IrWGV8d6M"
"929","Hem presentat preguntes al Gobierno sobre la recent sentència del Tribunal Europeu de Drets Humans que condemna novament a l’estat espanyol x no haver investigat denúncies sobre tortures. Què pensa fer el Gobierno “progressista quan afecta un ministre del seu Govern? @JuntsXCat https://t.co/Q3Qb97MbOW"
"930","<U+0001F449><U+0001F3FC>Presentem al @Congreso_es una comissió d’investigació conjunta sobre la presència de l’extrema dreta dins l’exèrcit espanyol. 
Amenaces com les d’afusellar 26 milions de persones no poden quedar impunes. https://t.co/U9QrQdxDen"
"931","<U+0001F465>Acabem de reunir-nos amb la @fundaciovimar amb qui hem posat sobre la taula com les institucions hem de blindar el model propi de col·laboració publicoprivada de Catalunya amb el tercer sector, un model d’èxit. 

Estem a la seva disposició per col·laborar en tot el que calgui. https://t.co/uFxvsAGLX1"
"932","<U+0001F6E3> Aquesta infraestructura és estratègica per a la dinamització econòmica de la Conca de Barberà i de l'Alt Camp.

<U+0001F4E3> La reivindicació incansable del territori permetrà que la connexió entre Valls i Montblanc acabi sent una realitat aviat.

<U+0001F4DD> Llegeix la nota de premsa<U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB> (2/2) https://t.co/Bq7GvoZZVY"
"933","<U+274C> L'endarreriment de l'A-27 demostra la deixadesa de l'Estat i que no ha apostat mai pel Camp de Tarragona.

<U+0001F5E3> @albertbatet, @jandreud, @DolorsFarre i @nbesorar han visitat avui Montblanc i el Coll de Lilla. (1/2) https://t.co/N7hEgvMIpZ"
"934","<U+0001F465> Ens hem reunit amb la @cambrapalamos i @fecoturpalamos per conèixer l’impacte de la #covid19 al teixit empresarial de la zona i recollir impressions. 
La suma dels esforços administratius han de valer per fer costat i defensar les empreses de les comarques, som al seu servei. https://t.co/CbOOgoTZ2T"
"935","Nou capítol de la legislatura de la judicialització de la política. Queda clar qui genera inestabilitat jurídica i excepcionalitat democràtica. El que no es guanya a les urnes que ho afinin els tribunals

#marxem 

# https://t.co/5ST4nrp0rl"
"936","Si fóssiu un eurodiputat del PSOE, com qualificaríeu un règim polític que permet tortures policials i que quedin impunes? I d'un govern que té de ministre de l'Interior el culpable d'aquesta vulneració de drets humans? Què, fem comparacions? https://t.co/yOZvCUYhrr"
"937","<U+0001F4C4> @LauraBorras denuncia la judicialització permanent preventiva de l'Estat espanyol: ""Ja no es judicialitzen els resultats electorals, sinó les mateixes eleccions""

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/bxI5GSJUJg

<U+0001F3A5> Vídeo de la roda de premsa: https://t.co/ctmqo79OU1"
"938","<U+0001F3A5> @LauraBorras: ""Siguin quan siguin les eleccions, fem una crida per omplir les urnes de vots independentistes que ens permetin acabar amb aquesta situació. Hi ha qui aposta per la interferència, nosaltres apostem per la independència, perquè és l'únic canvi possible"" https://t.co/7rWkl7kKyJ"
"939","<U+0001F3A5> @LauraBorras: ""Aquestes eleccions no són un caprici, són una necessitat motivada per l'arbitrarietat amb què l'Estat espanyol va inhabilitar el president de la Generalitat de Catalunya. La política catalana ha de deixar de resoldre's als tribunals espanyols"" https://t.co/Hv8Pkofej7"
"940","<U+0001F3A5> @LauraBorras: ""Seguim acumulant motius per acabar amb la dependència de l'Estat espanyol, per això ambicionem la independència per poder prendre les nostres pròpies decisions. Si ja és complicat separar criteris sanitaris de criteris polítics, ara hi afegim els jurídics"" https://t.co/l5p8qThd2n"
"941","<U+0001F3A5> @LauraBorras: ""Sembla que a l'Estat espanyol no li agrada el que votem els catalans i alguns partits intenten per la via de la justícia el que no són capaços d'aconseguir a les urnes. Ara ja no es judicialitzen només els resultats, sinó les mateixes eleccions. És inacceptable"" https://t.co/FuGA5Hb4hJ"
"942","<U+0001F3A5> @LauraBorras: ""Des del 2017 no hi ha normalitat electoral a Catalunya. Aquestes eleccions són fruit de la repressió i de la judicialització de la política catalana. Hi ha hagut una fiscalització permanent per part de l'Estat espanyol de la normalitat democràtica a Catalunya"" https://t.co/RKPDKNx3Qe"
"943","<U+25B6><U+FE0F> Roda de premsa de la candidata @LauraBorras per valorar la decisió del @tsj_cat, que suspèn de forma cautelar i provisional el decret del @govern que deixava sense efecte les eleccions del #14F<U+0001F5F3>.

<U+0001F4CC> Segueix la roda de premsa en directe: https://t.co/WerBQfT72N https://t.co/2swnUex6zD"
"944","@meritxellbudo @tsj_cat #Portaveu @meritxellbudo: “La Generalitat demana al @tsj_cat la màxima celeritat per resoldre els recursos presentats. Cada dia que passa és una dia que es dificulten o s’endarrereixen els tràmits i els procediments de caràcter electoral.”"
"945","<U+25B6> #Portaveu @meritxellbudo: “El #Govern no comparteix la decisió del @tsj_cat, atès que la decisió de posposar les #eleccions responia a un criteri sanitari i epidemiològic que considerem que continua plenament vigent” https://t.co/1cD29AP0Au"
"946","De nou volen guanyar als tribunals allò q no els donen els vots...
Resposta: votar massivament opcions independentistes https://t.co/nlxtrPXNPs"
"947","A Catalunya, seguim amb el 155 i en mans dels tribunals. No importen les dades terribles de la pandèmia. No importa que País Basc i Galícia endarrerissin les eleccions. Contra Catalunya tot val! I alguns encara pacten amb el Gobierno i faciliten presupuestos. Independència JA!"
"948","Vam començar la legislatura ens mans de la justícia i el 155, acabem la legislatura en mans de la justícia i el 155. 

La pregunta és: respectaran i farem respectar els resultats de la pròximes eleccions i la sobirania de les institucions catalanes?"
"949","Lluitar junts contra allò de ""ni faig ni deixo fer"" per exigir el que el nostre Delta necessita per sobreviure també passa per denunciar-ho amb veu valenta, des del consens i la unitat d'acció. Gràcies, conseller @damiacalvet. Avant, @govern!
Escolteu l'entrevista d'aquest matí! https://t.co/WVNX3ZaGlN"
"950","<U+0001F4FB> En la defensa de l'Ebre no volem ser convidats de pedra, volem actuar i ho hem demanat reiteradament. Però l'Estat, que té les competències, actua unilateralment. Ho hem explicat al @maticatradio amb la consellera @TeresaJorda https://t.co/CKhHWWp6N4 @CatalunyaRadio"
"951","La cap de llista de @JuntsXCat per #Girona @GemmaGeis es reuneix amb el president de @cambrapalamos @polfages, el president de @fecoturpalamos @tonibachiller i el vicepresident, Carles Arnall https://t.co/EvnZQGkSFp"
"952","El nostre posicionament a favor de l’ús dels mitjans electrònics en la governança de les institucions sempre ha estat clar. El vot telemàtic és una qüestió de voluntat política. <U+0001F447><U+0001F3FC> https://t.co/zSiUYmcyQ7"
"953","Del decàleg de mesures proposat per votar el #30M hi ha el projecte #identicat (tenir una identitat digital catalana) que vam defensar i votar favorablement en el @parlamentcat 

La resposta del PSOE+Podemos aprovar #decretazodogital <U+0001F447><U+0001F3FC> https://t.co/xgAfMPRjxL"
"954","Aquells que avui es pregunten perquè no podem utilitzar encara el vot electrònic que ho preguntin a aquells que fa anys que el bloquegen amb diferents excuses, com es va demostrar en aquesta sessio del Parlament d'ara fa 2 anys <U+0001F447> https://t.co/ITwZnez9qO"
"955","Puede circular libremente por cualquier país del mundo menos por España. Todas la euroordenes contra él han sido retiradas o denegadas. España le denegó el acta de eurodiputado que sí le dió el Parlamento Europeo. 

No es el ""problema Puigdemont"".
Es el problema español."
"956","Mentre la justícia a Europa dóna la raó a l’exili català, el negacionisme democràtic segueix instal·lat a l’Ajuntament de Barcelona. https://t.co/PZI5F6TEFm"
"957","I sobre el dret al jutge natural que el Tribunal d’apel·lació de Brusel·les ha resolt que s’ha incomplert en el cas @LluisPuigGordi tens res a dir @salvadorilla ? https://t.co/zlXdDRQ0e5"
"958","He visitat l’empresa familiar @Grup_Ros de Blanes que està duent a terme projectes de transició ecològica i innovació, han sabut liderar el sector de la indústria alimentària.
Davant un projecte consolidat com aquest cal el màxim reforç institucional i hi estem compromesos! https://t.co/KJhQVwENNN"
"959","Ens reunim amb el sector hoteler de Lloret de Mar perquè ens preocupa la crisi derivada per Covid a les zones turístiques de les comarques gironines.
Cal treballar propostes concretes perquè la recuperació sigui ràpida i apostar per un model de qualitat,sostenible i desestacional https://t.co/cp2o4P320O"
"960","A Riudellots de la Selva hem visitat @diboschsl per conèixer com aquesta empresa ha adaptat els serveis a la demanda generada per la Covid19. 
L’èxit i el tarannà del teixit productiu de les comarques rau en la capacitat d’adaptació davant les adversitats. Cal fer-los costat! https://t.co/3TDI3yoNwt"
"961","<U+2714><U+FE0F> Presentem un decàleg amb <U+0001F51F> propostes perquè el #30M<U+0001F5F3> es pugui votar amb garanties, preservant la salut pública i el dret a vot

<U+0001F4AC> ""Cal posar en marxa tots els mecanismes i protocols necessaris per garantir que la data es mantingui i no hi hagi un nou ajornament electoral"". https://t.co/5Dv9wec9pq"
"962","<U+0001F51F> Decàleg de mesures per preservar el dret a vot i garantir la salut pública en les eleccions del 30 de maig <U+0001F5F3><U+FE0F> https://t.co/cEdP4LnfBA"
"963","<U+0001F4C4> Junts per Catalunya presenta un decàleg amb 10 propostes perquè el 30-M es pugui votar amb garanties per preservar la salut pública i el dret a vot de la ciutadania

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/9L3QYTdaqu

<U+0001F3A5> Vídeo de la roda de premsa: https://t.co/W5Se3o9Yxc"
